Crop_Name,Soil_Type,Temperature,Rainfall,Humidity,Fertilizer,Irrigation,Yield
Rice,Peaty,31.42834841566226,283.9956740682184,72.98519763171517,103.55424730977983,14.769833926176538,885.4966738593702
Potato,Clay,32.878670213399815,100.37245469623018,60.7534877007349,141.22890745750368,24.24116997882703,479.67146648964706
Sugarcane,Saline,30.089590404220473,167.92372079264902,76.96735789821315,243.8307809785615,17.14221456709301,962.8176494184455
Potato,Loamy,20.580165806955932,110.74528810642826,79.93964679078272,36.595956820778646,16.57083636407063,326.48928835971117
Soybean,Clay,16.651443160705544,73.17812449857784,51.97814708864493,91.25521576157296,10.17584816729048,286.3492143218728
Maize,Clay,21.06439567688501,194.98376590708162,77.23536908362408,70.18539481643819,16.41707872557523,471.98279092795764
Maize,Loamy,33.19190782221889,50.9275733961345,70.53417851687959,143.8043463346703,6.826514686671141,341.2964697754376
Potato,Sandy,20.15263997527058,117.49155114032894,64.64544555123838,117.97924537641595,24.90843025850912,474.1638527018442
Maize,Clay,20.75022398767518,130.73301528027127,56.66617739298025,78.6774311336685,8.383237876848405,460.92367381097955
Barley,Loamy,19.545221071193247,131.56806055876203,64.7485066560738,91.82004340639065,24.805703411698826,452.0098002043567
Wheat,Loamy,19.170124843715893,68.54868562960846,63.164560828475146,53.637000926531364,8.845158137062665,235.8153069595155
Wheat,Peaty,21.726697388930894,74.20865160817037,63.82043350797888,86.11911225118928,8.420694346575553,263.79358409702877
Wheat,Saline,22.149681155252086,61.91448352765458,46.73148939399387,80.36023392438686,7.608492459620889,208.98745930271346
Soybean,Peaty,34.33937029236631,135.67987759443707,73.17157888946923,46.73402834461922,16.38412926258855,395.58592309140727
Sugarcane,Peaty,33.67979626730903,187.46586359198471,87.95035445317504,155.80653517183111,16.386742755556,798.6722524833328
Soybean,Loamy,32.34120364757895,86.59929535287084,78.3367113767554,144.97657437653953,9.952632861428775,381.66724873385937
Wheat,Silt,15.220779332159807,94.77778704369425,68.99866662688322,75.47512822688353,8.209970456408978,393.3344755284603
Potato,Sandy,20.469490307499598,160.47097619286092,32.582867855732054,35.91533913172997,12.725754102910905,375.8731953193096
Sugarcane,Saline,28.534731920607207,147.34498230507285,82.27549406672276,148.11003734673568,17.88386877702138,784.7217994942646
Cotton,Clay,26.530899799022798,197.501115262134,42.08006382178815,111.75385326389205,19.319693870834485,447.1323149259774
Rice,Silt,29.109866251895987,163.2867509454966,80.30616827482729,56.40947110361755,15.96142649549897,463.8781375078686
Rice,Silt,32.62433011314161,154.55307082995063,85.31438590974918,96.0329050642765,12.175879399316445,566.5835752776942
Maize,Clay,17.67556289987936,192.9960751373559,33.63327937905784,53.89121039231108,11.956446948660918,471.3275449519708
Sugarcane,Loamy,26.25643492412314,143.4591975607322,75.96879427715061,132.0314281735512,21.167165047199806,1078.1709516556882
Wheat,Clay,20.560471788874853,60.87264661086179,51.00036639108944,71.27339414729298,14.764565294354101,268.83764607256614
Sugarcane,Sandy,30.059258001463938,216.65918651016898,91.45807347197145,226.72961281157626,20.395133418346017,1175.4126302230384
Potato,Sandy,28.74468686921366,96.92512962863302,33.04527716175914,114.18783187235307,5.1965510513957565,303.1708172328533
Potato,Loamy,28.86755077037705,164.93682091405685,45.20473179856419,127.39524173338242,10.878335210098676,464.07524071787384
Sugarcane,Silt,29.463263599865613,209.0527790521201,87.32300573061971,248.10527084683,18.377415363238978,1434.2137213207739
Cotton,Saline,33.30196908980059,73.45432124673125,67.58990817934665,98.1922339522522,10.493317395758108,386.1204173497867
Maize,Silt,24.48869828294348,100.06648956046968,58.96567013942304,136.68007329775992,16.38609968824404,459.5874170037649
Rice,Silt,20.76748259668214,184.92878353141413,74.76005188296249,81.02352837447047,11.817635977611943,688.6434108525507
Potato,Silt,25.082656838368766,98.42146901717754,42.90538215867073,85.6782500928457,7.665685161643463,311.8828740344501
Wheat,Peaty,21.638158817045394,90.39786640545094,63.03293853143013,49.11727096953929,11.439079570677647,305.1315007390933
Cotton,Saline,31.686495914987972,136.60301018295016,62.32036876140445,85.00361753115675,15.574146397681051,430.5152254321055
Wheat,Peaty,11.221708193367387,71.75072971701117,48.77965293002224,83.63423601693705,6.334163355232071,287.35058548689676
Barley,Sandy,28.832868039466362,169.25173053927057,38.167722487157825,42.517570482225864,7.910309655747183,381.1068651214085
Barley,Sandy,24.34521992015005,66.00677286535314,62.47780033784809,134.15995102741078,21.563717386469058,454.15053442608496
Rice,Sandy,29.39082063471202,161.29180749775105,63.37191081528039,54.93089871098247,12.574792164924693,462.94613188121775
Barley,Saline,22.701161114379232,191.44741761067036,60.518802989084605,130.1968542819555,19.207030014246644,546.096397876944
Soybean,Sandy,17.250062610532634,160.38806095609232,43.754944077956225,106.69294163936476,11.81923947285977,480.07404796421457
Cotton,Clay,15.492888092726453,154.50334818097951,66.2663195367939,130.3654292892479,24.488786212769508,531.8525449834849
Wheat,Saline,24.634028787349784,53.263837878323194,64.65517968258708,91.7047946925905,11.473421343730912,331.706959097
Barley,Saline,34.649651612024954,186.77278543091705,51.956533040242526,34.79375679433132,12.245869800004098,379.7187704064008
Rice,Clay,32.395854674008326,255.2248652197749,73.7803096678187,55.51015351588311,14.268947278233027,734.1672272751193
Barley,Saline,27.821722071643187,96.74793749819733,56.26591322253607,37.92663693865921,24.451364712994735,325.79986430643373
Sugarcane,Sandy,28.60059901930726,171.68010323697035,78.88209935592306,202.37675951743,24.933482374943896,1028.9227125033638
Wheat,Silt,14.73502721746099,56.2625615548104,59.66529915538338,43.1837701868522,10.97682335523459,244.30902211177775
Rice,Silt,33.045438272774504,283.624822243445,73.47113281109885,95.93036882130738,10.769691830080173,859.3383096952441
Cotton,Loamy,19.893101092094263,113.1951322450047,71.94196683826351,135.25445611947458,9.863599605284518,454.8890686403299
Barley,Silt,26.011412690827285,78.87397259537406,35.093938206977825,139.3344601670349,21.410150084642183,429.6366031967134
Wheat,Peaty,15.135926849437894,77.32381805126883,42.74059728170668,100.53172394819191,10.824350768882958,400.65725052180113
Soybean,Loamy,18.731801937463352,78.23482996535684,39.21243257863371,36.840286506232076,16.755968987433697,260.8418635626188
Soybean,Saline,31.389913707721046,99.01083358529505,47.48071994038611,101.5615796996131,10.48425778248294,351.98420387348335
Barley,Saline,15.532167321553683,160.2842777152394,61.28249564707265,99.69071988667909,19.833682579836463,433.56363778046114
Barley,Clay,22.049620938867022,68.91652125179375,36.49285067089405,111.14348956278471,22.172002139649965,404.8190577471185
Wheat,Silt,24.440988757917083,81.41735587747222,45.52303970082871,48.452027635914455,13.128509715367578,345.55328647578244
Potato,Saline,30.629241775094187,155.49158415986773,71.72291264280483,36.74566865518542,19.950412734930097,448.3653124787596
Rice,Peaty,32.76279135983143,192.92025636874715,79.21341821979759,81.41620638369722,19.57971066482454,627.1544587292606
Wheat,Sandy,12.497553205742726,85.61101025885793,45.27670850255986,58.83066095186861,9.943708110457582,275.7460872483266
Rice,Loamy,33.72252424995317,181.7571558221956,64.3272006335431,125.89768318540307,15.006195323339309,564.5898722447313
Rice,Loamy,22.35140642977459,252.51441227359058,77.810538597262,125.48274583623312,13.094625764461824,821.9094099859999
Barley,Sandy,23.9594331276438,110.82075144956278,79.2044731983257,65.06987480872655,10.896344766935337,360.16149683513476
Cotton,Clay,20.046454885274905,187.2934910568911,43.284278243313175,137.49788778722336,7.069501272931693,430.78181138348765
Maize,Saline,28.131254047993046,186.04782776573654,38.437471919911474,146.1992352119106,14.057667208310233,591.524311882236
Wheat,Peaty,14.523803048103273,59.41512624585532,49.11205138675298,47.441392741014,6.438679663433298,225.97977677516732
Rice,Sandy,21.569906605197218,213.44153156123366,83.86735128772759,64.13835542163402,11.303204331723359,522.876784593131
Cotton,Saline,16.95220076217983,75.02728673083665,76.1865697938388,128.5765503331429,12.081291247101882,390.7610127701928
Potato,Saline,28.116415346547857,130.59135105020573,63.8562131741282,111.92053829553112,17.57468030119986,507.13570170349345
Sugarcane,Silt,30.69497258518576,224.85865625528618,94.7906085740307,124.54243062074144,25.376664587129735,1138.504933859032
Barley,Sandy,28.485871474000493,196.99331710374176,79.28003669764001,112.40143340689553,9.872295839643886,522.3893085728253
Maize,Loamy,30.61398608343257,186.52941862170445,49.14166973842176,105.67623539796966,13.602854641936526,530.5658699719766
Rice,Saline,26.56647582482193,196.55563336621802,82.86388861350974,143.6176564166505,19.407508592344612,728.3608693771799
Cotton,Saline,29.748628828542444,87.92561010354339,33.364230646075725,62.15967202612536,23.244164735630513,343.8627389676206
Soybean,Sandy,27.663573497915444,158.15819913468079,42.857617555454794,116.32657866897843,5.562430125558475,528.5715653880242
Rice,Silt,22.191448483119803,273.45053616704024,67.05093896435756,115.22811128184462,14.051971425753297,686.8523258587129
Sugarcane,Silt,30.96043595477647,116.11758289433622,70.42281999804018,236.43466410704517,19.04445013150774,929.8258603005722
Cotton,Saline,28.257195752693313,194.81729519009318,75.7907174095372,90.34506240787019,20.902205650534494,494.0988013477902
Rice,Loamy,22.036187796498517,296.61572763060184,88.93059702107959,66.37289578791709,12.994231248031067,746.8883738427907
Wheat,Peaty,22.239336841228102,68.91578035826298,42.651909014402754,67.37804198231237,14.813833342412801,295.10520237671057
Soybean,Peaty,27.59367190518406,112.42414196092366,38.3269256748635,148.34121567404338,21.416980185262574,487.3260656686737
Cotton,Saline,16.13251114755116,68.05672242583007,59.03842918072108,141.4516105446591,14.934868560119689,383.41854308955783
Sugarcane,Silt,33.42945482456197,166.88299297897117,87.71458864419563,209.78091059297512,17.60945558855008,1236.2189352796827
Maize,Saline,16.413932163687324,104.23102816444349,56.739973314059625,149.54693916535663,14.490671252448815,392.3020106161284
Rice,Peaty,32.240851356714856,214.81009275999264,83.89172167859127,109.54148016201084,18.865954415023985,826.2327216074575
Barley,Saline,27.600373612376547,112.60744127007099,37.21560218437408,41.227128829480264,5.333431011992662,238.37592188764373
Cotton,Loamy,32.47068528490429,85.47123683580418,40.575337464088406,118.32424805112787,11.400322261747835,335.661860290846
Rice,Saline,34.396185821929535,277.7372100025856,85.9136886889501,90.67737485720052,17.623612137071728,798.59549963542
Barley,Saline,17.877523107795604,51.29285038876704,30.998646628901405,100.39220848854725,14.107898104958815,294.60492808963215
Rice,Silt,26.340299294861385,257.7102241801291,73.28081105902308,123.22192063122223,12.330189643968348,775.7536624771217
Cotton,Sandy,31.26284008963451,138.26468606801785,40.53815497149531,58.40645710245995,17.56060929139074,384.3367614415125
Sugarcane,Peaty,27.583004291275923,230.05174103659007,86.73170729377088,167.21282309246146,22.318502929189528,1372.311719311076
Soybean,Peaty,19.085129358727926,144.0203945097266,47.93712552714443,149.47742120092192,14.603670305237756,661.104973818876
Cotton,Silt,33.33512006237493,170.12271497896253,52.55650348989207,116.24391191673551,16.724709975615234,498.34267342057507
Maize,Clay,24.84734097402498,78.84736591765258,53.19681317274454,59.49823044270896,23.296842997033092,337.50402670547743
Potato,Clay,25.661105801894223,144.73165680142404,57.14702222446639,45.525674036004105,12.516424380158819,356.28841226205935
Potato,Sandy,16.98292224555248,143.44310662750726,52.343709760021945,123.35819658851241,9.409409619987397,440.10994311088797
Potato,Peaty,33.53170766436762,156.56327225186175,50.94618123964594,92.07266037051727,6.684260223541967,383.0375653409329
Cotton,Loamy,34.69151792752226,149.96109570423783,44.270203423171125,100.29700730582933,7.18964732137988,383.63045048408435
Wheat,Clay,20.763420739728037,88.84106836201406,60.202591867342974,89.1599568204154,13.924690939520117,401.7529337523482
Sugarcane,Silt,25.78626710989758,149.6372148670293,76.20718699077115,248.20209430981325,20.8408466950031,1234.3338334903797
Cotton,Clay,19.241624749547555,85.84965203173269,44.06422817765171,79.3352733911255,9.686501313010536,340.3231850392184
Cotton,Loamy,15.393029654936957,181.9089585210793,78.2804915690442,70.98844644378815,11.770137588509456,428.82583787845874
Rice,Sandy,22.39499524050726,268.5124874957157,78.48872245062434,54.4860557627717,16.225469904622816,730.337519111376
Sugarcane,Loamy,28.08917722843766,155.3087733206269,89.243285457422,221.6402789008916,21.00534940259746,1086.1887727159808
Maize,Saline,30.436720704602198,122.58158968463886,74.8766163261042,138.93134923802143,6.748336157421678,476.1528404644416
Rice,Sandy,34.047399969653384,273.8302262280624,83.73932142938,70.09113396855224,18.05119208754665,724.8670811080991
Wheat,Saline,24.283901175434856,52.49300731995821,44.49727759741419,83.00649104412115,10.757924711223097,323.42583517617953
Soybean,Silt,27.903001666018067,52.545369397319966,78.01833873110651,35.35057112809728,7.861239054468047,191.9112533887349
Soybean,Saline,33.645337678419445,149.89207491206963,71.13287342402137,31.59374441502961,15.840305969594521,359.13666909945425
Rice,Loamy,26.89344466258283,224.84519163311896,62.16639556005564,118.44353610693075,15.032204148586345,709.6540857492506
Rice,Sandy,22.24072454339648,247.23854311167332,65.17159086315499,137.2394563354815,16.131162390692417,917.9400846271402
Cotton,Clay,18.144077671139087,194.35070862218103,55.91827316676603,38.7478142245986,17.536658088301344,471.58679746440527
Barley,Sandy,31.356441471323812,196.84210337819928,55.09347655122519,84.59482556732846,20.06951210892961,500.4601348088242
Potato,Saline,17.64941312683853,132.03732706896864,57.31238000654255,40.73677473724646,13.359681710138272,349.55841670604366
Soybean,Saline,17.578051701469978,157.99952039411693,35.05828098065516,104.77654244973904,12.121345982382897,443.1887289318627
Rice,Peaty,31.833709444488004,185.05356732380454,79.1760548816988,73.5682534575885,17.136602831121536,597.2614248425846
Maize,Sandy,17.542209817340478,114.1312783039568,38.04301467425489,114.04174666398833,20.177362688358993,485.58434668144497
Barley,Peaty,17.11593040545598,125.92097790419665,70.73125280129585,142.33956498611957,15.270357334835401,483.00898786497544
Maize,Silt,22.88380989199816,177.23046928293434,54.64913552290445,86.62830126774276,14.806249788196567,508.26876022918754
Rice,Loamy,32.70177502804618,274.7912312532078,72.10559977320634,83.32998598705251,14.919280240391293,650.2901347902346
Cotton,Clay,30.879101694311814,122.97241485986343,46.70227742099798,42.81851915567887,9.776903208072138,332.01430246116666
Sugarcane,Saline,34.49281171755984,145.76495302292898,74.22148223417588,169.100918748249,19.606316150403728,954.9623677824378
Rice,Peaty,28.16162935909203,232.75685580299503,70.69676763530666,94.73027562526006,19.655179182347666,710.1504807432992
Cotton,Saline,22.546969544606235,88.73402198899745,42.173352203338005,84.9317535244961,20.19040297433888,387.90038624901314
Sugarcane,Loamy,25.21149823349416,162.8399466975919,89.39662663006968,150.8099433661647,23.456056521680992,905.1168341269954
Soybean,Clay,19.099584656518218,161.29930866892585,32.61395516343798,132.30511738506004,8.963927728433363,478.4415285144968
Soybean,Peaty,29.453671489489732,97.88379466792827,75.29558356173237,45.19645506220492,8.570395785451975,302.49443626762735
Wheat,Sandy,17.395451877382033,54.096921951907305,45.87940554105286,115.50131057696115,14.764896611478871,394.0805878026032
Soybean,Peaty,25.896493513468634,90.46136988106505,65.11993605402994,109.06821678898287,24.782506382174667,415.88328885276695
Rice,Loamy,23.975709311139248,250.80892539926032,61.56071265088341,61.36460386967194,10.039183749510933,659.1629486194146
Sugarcane,Peaty,28.0006708290544,122.6896426694014,77.1168684711616,156.39568328937088,26.34465145470441,1050.1886914476227
Rice,Sandy,28.094926833547284,161.6225439833224,60.540870268767364,60.23321795340632,14.104987136973794,507.4760535939459
Potato,Clay,31.036517997510302,119.95618917568228,48.08330415975214,43.00804472599473,22.518660443724098,387.09316811452425
Potato,Loamy,30.663200580558055,75.21771463965877,55.61302819381302,88.4849769505494,17.501831053730573,350.0422945152661
Potato,Silt,25.80434533557237,57.54843994019959,33.1453738009012,52.48161495921467,5.649415433834966,226.61167544056275
Rice,Peaty,31.150293433550186,258.49954559909446,64.08168703294929,133.6078900795281,11.54786034846112,707.9730112248121
Cotton,Sandy,22.446141971460953,88.19956488349428,54.4475463219226,78.88894576256226,24.73138981558653,341.1684055640719
Barley,Clay,16.118527002564512,71.32720645810275,32.641294695430126,105.10094339788509,6.090185548274391,306.4825715318861
Cotton,Clay,25.540152491630675,134.23917615682913,38.54068531531054,53.7228363737385,11.376346457460095,397.36203448307367
Sugarcane,Peaty,30.934964158218513,131.51766639103218,72.90829317833153,245.51753296276482,15.329727222144344,1093.3131093257791
Soybean,Clay,20.94428227690192,70.34399240109701,37.28143233527117,113.6917940684631,17.856131821723473,391.0387060004482
Sugarcane,Silt,32.82745674251387,240.6221758598657,87.2981840816648,123.37773048271652,18.65163925148116,1095.504723733099
Sugarcane,Peaty,25.725223169544815,205.49200810633755,80.06315888725355,238.00600788188555,24.753826066404923,1376.649401533237
Rice,Silt,21.356284666874913,292.1784850880491,67.75671790920738,83.72124904062858,14.02260413683542,790.3263726475355
Rice,Saline,21.849777366129384,210.14554900325277,70.52129363976253,127.28400834265034,18.03170511632731,665.4729057590544
Maize,Peaty,18.06825764778176,104.98267810688392,48.66765805159159,48.16925327233021,20.96907010102381,301.77232738540033
Soybean,Sandy,22.33443817187598,65.87075372847713,61.4103298546522,44.56463094583436,24.718683372498354,304.17074719142005
Barley,Saline,30.613641493757246,108.53578243759927,58.92819661396772,139.36101794596905,16.081985607916522,447.1127602604266
Sugarcane,Sandy,33.431448650297455,196.63195239844268,86.26810960834501,230.02322285327338,28.409595861937568,1156.480348993046
Maize,Silt,33.395851435588725,64.22737898797342,57.20630009815504,118.86114254619824,20.138536902540274,344.35979466719107
Soybean,Clay,30.94841107883329,158.01670002724185,34.30678857745181,85.65717896092515,8.479547990436071,446.06380606961955
Barley,Peaty,21.749540914259438,52.712163830852816,50.01649342053791,95.98523053874526,17.391651856541735,344.84117009411875
Wheat,Peaty,13.23194360913595,56.0240911219234,65.54611515693777,52.52902519141199,14.747600813361952,265.4038819822733
Cotton,Loamy,31.85076458797274,125.13149088343987,79.07107124610127,41.6852074929605,11.061315223502033,280.87600934489944
Cotton,Saline,33.56745103961583,59.84391322667263,57.47059160304823,100.90395208741374,18.054562475544483,391.42888454325225
Sugarcane,Loamy,27.556662233318143,154.68496412797967,91.09201324162444,129.241415345524,27.40301770760043,1111.16647103399
Cotton,Silt,29.27214732526943,81.12672430773185,58.440636821693644,134.1267783366111,13.642324736038587,421.58212850595675
Wheat,Sandy,24.49886155334975,72.6107550050859,44.283569100036544,71.15477440621386,14.517024063905371,350.443208230613
Potato,Saline,32.62501363363779,102.52797864979416,34.16288290253161,116.94694909905819,11.23024598027972,390.80607516822954
Barley,Peaty,30.658472285151447,116.39822723906497,54.26333711713108,123.34912880982442,12.647266621232557,349.5077009367466
Soybean,Peaty,22.3468103055456,128.8919865352189,70.43997222505755,73.4121974307079,15.485094410754733,350.83338264483194
Barley,Clay,28.414546508852016,90.41591694554825,43.87614024511963,142.00957524281458,19.470691466621773,539.4593350119052
Maize,Silt,15.585988862068367,142.71544483425453,55.47544366121009,95.48996157353228,12.188476536616342,462.5817975150073
Rice,Loamy,21.222108465694127,179.00088504180783,88.52234139638016,90.8699562270934,14.666831558308642,596.3310199331663
Sugarcane,Saline,30.087059842162667,136.46867956340031,88.61876829074805,125.23548686627379,17.8490211549153,974.1012408055757
Rice,Silt,26.910682570224132,192.94197931679113,67.42388943699439,114.52376445533316,16.509717452185445,633.3215464996596
Sugarcane,Silt,25.730850910261502,141.04995773821867,94.50013657992042,189.43878628490532,25.646056272015304,1153.9718287781093
Potato,Sandy,15.14715659250829,127.73085982737813,31.876432876590155,98.30762545097376,23.415416992721507,449.7826555688769
Wheat,Peaty,16.87307207878324,97.2508547124247,60.208294959900854,45.191942363072755,9.657255776674976,300.2369091301479
Maize,Saline,19.804900369286077,120.47064821730224,52.773278600318086,99.85737633776904,12.135409806985024,399.396225187544
Soybean,Loamy,31.60405768691524,149.60183421014034,46.91839329626079,142.26276273106288,23.24415142498364,491.4027539225917
Maize,Sandy,19.186967987681975,55.912637768054445,67.06543541753811,129.31323136189837,24.357291319027105,403.6254863999553
Rice,Sandy,27.95078508818571,154.17615768938794,67.39969340534333,95.96147517329264,16.285039000835678,597.0696404880887
Cotton,Silt,26.145036666368213,161.39539845225357,43.98834654435204,97.79431291829678,6.762844867815843,508.6322579371978
Maize,Peaty,28.86801706858088,198.59641057582684,43.8945562993878,89.78271590087749,11.590608275479934,481.37129297105446
Cotton,Clay,23.812062281183493,178.54251948040823,64.21045375942433,135.89294296170982,9.070222166637729,514.4255532347333
Maize,Clay,21.29175266828133,126.81328650479959,77.03450938616159,35.73376376176864,12.044619501414907,336.49141153469475
Potato,Saline,32.13143977366671,109.40817161532001,39.957844879853354,80.97530175976942,12.711050029833386,373.8192699865197
Sugarcane,Saline,30.05115555744006,248.25558500823567,81.63193828189809,108.73567462304129,18.934114827224775,1163.5461135962876
Maize,Sandy,23.721409604386253,73.53539362191802,77.37825631620214,122.02186773813277,10.365744008555453,415.46384372170115
Potato,Saline,33.82557857813596,182.2453023763116,55.759611306910685,122.9583143751621,16.2428950765517,592.8527212574234
Wheat,Peaty,18.2905583506831,55.7370979169096,43.78412974048456,82.3626892017966,7.688615449790066,287.0210907145359
Cotton,Silt,25.783875882546287,195.32220358667067,54.21065696738208,37.632172365335684,16.033759356129234,420.7174558576639
Sugarcane,Saline,33.41096170616102,249.527392642216,80.75857934222681,148.04481137451137,28.59979945427998,1358.9762815166343
Barley,Silt,23.114288483618957,56.162354743333296,47.364423715284886,61.82742270032095,18.721823078869736,241.73451041331873
Potato,Loamy,33.975809953838365,90.20707810679566,70.57329695758409,36.64317803260914,15.762420200796264,307.58800996589804
Sugarcane,Peaty,33.23896381624664,197.12796933552448,94.22360992935728,207.09369217971573,28.8698791437337,1413.5271981796097
Maize,Clay,25.34263784021276,67.5596619472794,56.40888607115086,45.224739367571196,16.8498695835281,323.18488380405427
Barley,Saline,15.200939621096632,79.22607374830461,54.566521595606545,144.0604273906962,12.672180807103167,387.4285125369012
Sugarcane,Peaty,29.243720260536346,207.20441335099332,85.09481893215295,144.83892251474998,21.162245933511414,1068.0865824248895
Barley,Peaty,15.516779444400225,83.26692379003197,69.02355691900775,54.14102787466554,6.601268050579312,224.79011092070368
Barley,Sandy,24.489063596890468,51.49538521017777,34.23830772131666,126.91510434755702,20.42946689719213,361.22269273551774
Barley,Sandy,30.65697235973315,176.82662162608406,69.95410728859773,91.01748423696313,9.658036772989632,477.55190875984385
Cotton,Peaty,31.906599513774534,159.0744214610208,79.03805871944257,48.68311173071195,9.513291661041102,405.717552611928
Soybean,Peaty,18.738145929002364,59.99897447349591,79.92804032928143,32.9780653734179,21.70488120317731,229.76446861756392
Barley,Sandy,22.307336831013057,176.2423189636723,57.731024560557245,138.1957475383632,23.523859728292532,634.9905744735283
Rice,Clay,33.32408294767259,218.9912926940944,78.20919348822797,68.84998527955611,18.049668338816854,571.8998501630589
Rice,Silt,34.50992167030205,190.2898399371896,74.8447785480164,58.61161105063738,15.591366564629684,497.8873210956127
Sugarcane,Silt,29.420662131180748,150.11569781298448,83.04577188262974,187.84815031431987,15.127433679108142,971.4865866460964
Cotton,Clay,30.22011965899111,156.95214377926112,48.31431931032611,36.35231226825819,20.09865079570101,360.83297842711886
Potato,Silt,26.538722466896793,73.22620919711824,47.80969717306897,113.64156167211155,16.202319660186966,351.0715960141693
Potato,Peaty,22.729251286558707,113.03744027113129,58.10554413116148,30.703767346459358,6.570197369072197,276.79589538335904
Barley,Saline,20.413672086034623,105.57371555892715,58.44607029223582,135.80507635663017,23.838111745208405,488.65750973482983
Wheat,Peaty,21.09344872166902,54.3309880427347,60.07462466604552,72.82429774981296,9.707009994910615,270.41039577881764
Potato,Silt,21.033244832622977,107.60286109474373,72.719975666284,119.87988208859483,10.446307943621655,462.1773052724808
Barley,Sandy,17.350036804247466,87.79973324661076,76.03782255273669,99.79066054197064,15.669604174895657,299.64247292091176
Wheat,Clay,22.10660530479269,76.16431246501249,43.50243708306387,50.325209986325035,10.368591465026183,306.3860571089716
Barley,Loamy,33.73140436141678,96.2528182514298,73.47705844296092,121.69147038946552,9.956248858138137,366.6597721890492
Sugarcane,Silt,28.712709205053937,175.25487490096373,88.13670421125407,116.98468348886881,21.095496079161922,1012.5878323820519
Soybean,Silt,24.70145818285391,131.12405959573096,70.91803206976084,50.60138340518603,21.156629036532447,402.2145877828715
Potato,Silt,28.990557408051437,111.80266084274845,36.91987929840623,109.89182883184408,15.493446133712446,501.2118244982025
Soybean,Sandy,27.78749601085551,100.6998171542735,75.3433288669918,100.48438422906924,6.7080496858174765,412.75873084713584
Maize,Saline,30.88269123464545,124.18955791456382,74.73737854156505,62.12021246331571,13.211973944765331,351.94854552010395
Maize,Silt,32.9719382113794,184.43850747073682,64.28563844123404,133.07766565466642,6.775465339124653,514.8450506576199
Soybean,Silt,18.566630248564326,85.90547545130696,50.89842540069435,60.143040552536064,11.41135172032998,306.3941992051719
Soybean,Peaty,17.69956972143284,94.42651483384978,58.61419072710006,83.02244497092767,11.934375224718224,346.90539826315825
Cotton,Peaty,30.13578445804794,99.80010531765188,67.22210839187768,48.23762189688615,7.606359761825818,290.78165232340166
Cotton,Silt,21.91254074072318,171.15535535660854,42.31741236211509,37.59040906784155,7.634190704127102,378.76587242173616
Rice,Sandy,23.79801745054965,233.2943737992272,75.8273886727605,115.54359784406613,12.331875544216164,782.5330284691886
Cotton,Silt,32.288059743887956,96.40528431200192,64.70658269881184,31.934957564665787,12.453142597882945,291.3575698051424
Potato,Saline,16.45472523554393,168.51970605891626,40.88904008837842,111.24453778584123,21.064242464881865,412.14266665674984
Cotton,Loamy,26.237539124830263,161.13248100829782,63.09301561075028,72.66357565824092,21.177170780671307,489.2616397745238
Cotton,Silt,29.907954782830792,106.84338647187613,45.138380380871254,85.12152122073873,21.35926988698307,333.727809105638
Rice,Silt,33.94882644718497,231.76251192898354,79.84398615970956,140.3273622238914,10.985468514129424,802.9416159692707
Barley,Clay,31.474889238245993,178.55435424958668,50.75535884274663,40.72078827502402,13.755629545992399,374.680424374755
Soybean,Saline,19.614691804141074,93.67946824949362,68.61337784187529,39.06325032310642,21.55162434961404,363.095504573152
Cotton,Clay,16.79304462471358,100.60386175359194,34.48504595074229,145.38524674573313,21.14523298652501,402.80997795148204
Wheat,Clay,16.894491315346905,61.18012741618355,68.00365315749556,67.56772765815774,6.6098443168737475,277.1288809805559
Maize,Clay,15.076605810006452,85.7187264880998,76.92238202052039,50.530316022859445,7.264869032796398,250.82473124682
Wheat,Peaty,18.552808236997066,93.0921911647415,54.313294530817785,119.56514053476198,11.791716995379929,355.99609139252425
Wheat,Peaty,18.368187753668284,65.21537959104322,42.59372521360457,40.11426744633414,9.495833529202624,214.012040536744
Sugarcane,Peaty,33.368634222265925,185.8472778445115,94.98018247358601,143.02699684708,19.206825971400832,993.5283079346412
Wheat,Saline,14.277798940150717,89.64200226367636,67.17270371909343,118.0069735766145,7.322896540964527,381.4671881147816
Potato,Sandy,32.62595091228184,99.23826339160055,35.64202722584422,134.40299106241986,17.722112692872372,442.53729826342243
Sugarcane,Sandy,27.87257694877068,210.51918530652955,81.33540576560671,248.39199176595775,15.821174733893926,1123.4409374065028
Rice,Sandy,25.325228992043698,222.28502506649662,75.09400664244959,81.59358223856367,17.292402490975682,693.2584503226706
Sugarcane,Loamy,30.505453006199957,223.88323396402217,77.58759772869881,159.77181431638218,19.753695207278163,1215.2940287165547
Cotton,Saline,24.34774670895851,92.83694243579546,78.08057211272234,67.54135536068017,6.9608907622187965,272.5608620740981
Wheat,Loamy,11.658147494628707,60.969469459812316,53.93050749646425,74.66007458472222,12.996918620027913,293.0388279075093
Potato,Peaty,29.789493077682266,113.9477440986052,46.68521037878149,67.97625408737983,20.47990174588018,380.30721632748896
Rice,Peaty,21.96321707830364,185.33489018917518,87.97511859292148,135.9502975624898,17.097850502239726,767.8207539196509
Sugarcane,Saline,29.822252303373265,178.04854392870786,94.38111338209896,244.86556658264305,18.229035686787515,1130.9809861115125
